x,y,a,b,c,d,e,f,g,h,Bisymmetric factors
83,512,15,2,2,15,1,34,34,1,True
83,512,34,1,1,34,2,15,15,2,True
83,525,1,18,18,1,29,3,3,29,True
83,525,3,29,29,3,18,1,1,18,True
83,525,18,1,1,18,3,29,29,3,True
83,525,29,3,3,29,1,18,18,1,True
83,533,1,7,7,1,76,1,1,76,True
83,533,1,10,10,1,53,3,3,53,True
83,533,1,76,76,1,7,1,1,7,True
83,533,3,53,53,3,10,1,1,10,True
83,533,7,1,1,7,1,76,76,1,True
83,533,10,1,1,10,3,53,53,3,True
83,533,53,3,3,53,1,10,10,1,True
83,533,76,1,1,76,1,7,7,1,True
83,538,1,8,8,1,67,2,2,67,True
83,538,2,67,67,2,8,1,1,8,True
83,538,8,1,1,8,2,67,67,2,True
83,538,67,2,2,67,1,8,8,1,True
83,547,1,17,17,1,32,3,3,32,True
83,547,3,32,32,3,17,1,1,17,True
83,547,17,1,1,17,3,32,32,3,True
83,547,32,3,3,32,1,17,17,1,True
83,553,1,11,11,1,50,3,3,50,True
83,553,3,50,50,3,11,1,1,11,True
83,553,11,1,1,11,3,50,50,3,True
83,553,50,3,3,50,1,11,11,1,True
83,563,1,16,16,1,35,3,3,35,True
83,563,1,33,33,1,17,2,2,17,True
83,563,2,17,17,2,33,1,1,33,True
83,563,3,35,35,3,16,1,1,16,True
83,563,16,1,1,16,3,35,35,3,True
83,563,17,2,2,17,1,33,33,1,True
83,563,33,1,1,33,2,17,17,2,True
83,563,35,3,3,35,1,16,16,1,True
83,567,1,12,12,1,47,3,3,47,True
83,567,3,47,47,3,12,1,1,12,True
83,567,12,1,1,12,3,47,47,3,True
83,567,47,3,3,47,1,12,12,1,True
83,573,1,15,15,1,38,3,3,38,True
83,573,3,38,38,3,15,1,1,15,True
83,573,15,1,1,15,3,38,38,3,True
83,573,38,3,3,38,1,15,15,1,True
83,575,1,13,13,1,44,3,3,44,True
83,575,3,44,44,3,13,1,1,13,True
83,575,13,1,1,13,3,44,44,3,True
83,575,44,3,3,44,1,13,13,1,True
83,577,1,14,14,1,41,3,3,41,True
83,577,3,41,41,3,14,1,1,14,True
83,577,14,1,1,14,3,41,41,3,True
83,577,41,3,3,41,1,14,14,1,True
83,587,1,9,9,1,65,2,2,65,True
83,587,2,65,65,2,9,1,1,9,True
83,587,9,1,1,9,2,65,65,2,True
83,587,65,2,2,65,1,9,9,1,True
83,601,1,8,8,1,75,1,1,75,True
83,601,1,75,75,1,8,1,1,8,True
83,601,8,1,1,8,1,75,75,1,True
83,601,75,1,1,75,1,8,8,1,True
83,610,1,32,32,1,19,2,2,19,True
83,610,2,19,19,2,32,1,1,32,True
83,610,19,2,2,19,1,32,32,1,True
83,610,32,1,1,32,2,19,19,2,True
83,632,1,10,10,1,63,2,2,63,True
83,632,2,63,63,2,10,1,1,10,True
83,632,10,1,1,10,2,63,63,2,True
83,632,63,2,2,63,1,10,10,1,True
83,653,1,31,31,1,21,2,2,21,True
83,653,2,21,21,2,31,1,1,31,True
83,653,21,2,2,21,1,31,31,1,True
83,653,31,1,1,31,2,21,21,2,True
83,667,1,9,9,1,74,1,1,74,True
83,667,1,74,74,1,9,1,1,9,True
83,667,9,1,1,9,1,74,74,1,True
83,667,74,1,1,74,1,9,9,1,True
83,673,1,11,11,1,61,2,2,61,True
83,673,2,61,61,2,11,1,1,11,True
83,673,11,1,1,11,2,61,61,2,True
83,673,61,2,2,61,1,11,11,1,True
83,692,1,30,30,1,23,2,2,23,True
83,692,2,23,23,2,30,1,1,30,True
83,692,23,2,2,23,1,30,30,1,True
83,692,30,1,1,30,2,23,23,2,True
83,710,1,12,12,1,59,2,2,59,True
83,710,2,59,59,2,12,1,1,12,True
83,710,12,1,1,12,2,59,59,2,True
83,710,59,2,2,59,1,12,12,1,True
83,727,1,29,29,1,25,2,2,25,True
83,727,2,25,25,2,29,1,1,29,True
83,727,25,2,2,25,1,29,29,1,True
83,727,29,1,1,29,2,25,25,2,True
83,731,1,10,10,1,73,1,1,73,True
83,731,1,73,73,1,10,1,1,10,True
83,731,10,1,1,10,1,73,73,1,True
83,731,73,1,1,73,1,10,10,1,True
83,743,1,13,13,1,57,2,2,57,True
83,743,2,57,57,2,13,1,1,13,True
83,743,13,1,1,13,2,57,57,2,True
83,743,57,2,2,57,1,13,13,1,True
83,758,1,28,28,1,27,2,2,27,True
83,758,2,27,27,2,28,1,1,28,True
83,758,27,2,2,27,1,28,28,1,True
83,758,28,1,1,28,2,27,27,2,True
83,772,1,14,14,1,55,2,2,55,True
83,772,2,55,55,2,14,1,1,14,True
83,772,14,1,1,14,2,55,55,2,True
83,772,55,2,2,55,1,14,14,1,True
83,785,1,27,27,1,29,2,2,29,True
83,785,2,29,29,2,27,1,1,27,True
83,785,27,1,1,27,2,29,29,2,True
83,785,29,2,2,29,1,27,27,1,True
83,793,1,11,11,1,72,1,1,72,True
83,793,1,72,72,1,11,1,1,11,True
83,793,11,1,1,11,1,72,72,1,True
83,793,72,1,1,72,1,11,11,1,True
83,797,1,15,15,1,53,2,2,53,True
83,797,2,53,53,2,15,1,1,15,True
83,797,15,1,1,15,2,53,53,2,True
83,797,53,2,2,53,1,15,15,1,True
83,808,1,26,26,1,31,2,2,31,True
83,808,2,31,31,2,26,1,1,26,True
83,808,26,1,1,26,2,31,31,2,True
83,808,31,2,2,31,1,26,26,1,True
83,818,1,16,16,1,51,2,2,51,True
83,818,2,51,51,2,16,1,1,16,True
83,818,16,1,1,16,2,51,51,2,True
83,818,51,2,2,51,1,16,16,1,True
83,827,1,25,25,1,33,2,2,33,True
83,827,2,33,33,2,25,1,1,25,True
83,827,25,1,1,25,2,33,33,2,True
83,827,33,2,2,33,1,25,25,1,True
83,835,1,17,17,1,49,2,2,49,True
83,835,2,49,49,2,17,1,1,17,True
83,835,17,1,1,17,2,49,49,2,True
83,835,49,2,2,49,1,17,17,1,True
83,842,1,24,24,1,35,2,2,35,True
83,842,2,35,35,2,24,1,1,24,True
83,842,24,1,1,24,2,35,35,2,True
83,842,35,2,2,35,1,24,24,1,True
83,848,1,18,18,1,47,2,2,47,True
83,848,2,47,47,2,18,1,1,18,True
83,848,18,1,1,18,2,47,47,2,True
83,848,47,2,2,47,1,18,18,1,True
83,853,1,12,12,1,71,1,1,71,True
83,853,1,23,23,1,37,2,2,37,True
83,853,1,71,71,1,12,1,1,12,True
83,853,2,37,37,2,23,1,1,23,True
83,853,12,1,1,12,1,71,71,1,True
83,853,23,1,1,23,2,37,37,2,True
83,853,37,2,2,37,1,23,23,1,True
83,853,71,1,1,71,1,12,12,1,True
83,857,1,19,19,1,45,2,2,45,True
83,857,2,45,45,2,19,1,1,19,True
83,857,19,1,1,19,2,45,45,2,True
83,857,45,2,2,45,1,19,19,1,True
83,860,1,22,22,1,39,2,2,39,True
83,860,2,39,39,2,22,1,1,22,True
83,860,22,1,1,22,2,39,39,2,True
83,860,39,2,2,39,1,22,22,1,True
83,862,1,20,20,1,43,2,2,43,True
83,862,2,43,43,2,20,1,1,20,True
83,862,20,1,1,20,2,43,43,2,True
83,862,43,2,2,43,1,20,20,1,True
83,863,1,21,21,1,41,2,2,41,True
83,863,2,41,41,2,21,1,1,21,True
83,863,21,1,1,21,2,41,41,2,True
83,863,41,2,2,41,1,21,21,1,True
83,911,1,13,13,1,70,1,1,70,True
83,911,1,70,70,1,13,1,1,13,True
83,911,13,1,1,13,1,70,70,1,True
83,911,70,1,1,70,1,13,13,1,True
83,967,1,14,14,1,69,1,1,69,True
83,967,1,69,69,1,14,1,1,14,True
83,967,14,1,1,14,1,69,69,1,True
83,967,69,1,1,69,1,14,14,1,True
83,1021,1,15,15,1,68,1,1,68,True
83,1021,1,68,68,1,15,1,1,15,True
83,1021,15,1,1,15,1,68,68,1,True
83,1021,68,1,1,68,1,15,15,1,True
83,1073,1,16,16,1,67,1,1,67,True
83,1073,1,67,67,1,16,1,1,16,True
83,1073,16,1,1,16,1,67,67,1,True
83,1073,67,1,1,67,1,16,16,1,True
83,1123,1,17,17,1,66,1,1,66,True
83,1123,1,66,66,1,17,1,1,17,True
83,1123,17,1,1,17,1,66,66,1,True
83,1123,66,1,1,66,1,17,17,1,True
83,1171,1,18,18,1,65,1,1,65,True
83,1171,1,65,65,1,18,1,1,18,True
83,1171,18,1,1,18,1,65,65,1,True
83,1171,65,1,1,65,1,18,18,1,True
83,1217,1,19,19,1,64,1,1,64,True
83,1217,1,64,64,1,19,1,1,19,True
83,1217,19,1,1,19,1,64,64,1,True
83,1217,64,1,1,64,1,19,19,1,True
83,1261,1,20,20,1,63,1,1,63,True
83,1261,1,63,63,1,20,1,1,20,True
83,1261,20,1,1,20,1,63,63,1,True
83,1261,63,1,1,63,1,20,20,1,True
83,1303,1,21,21,1,62,1,1,62,True
83,1303,1,62,62,1,21,1,1,21,True
83,1303,21,1,1,21,1,62,62,1,True
83,1303,62,1,1,62,1,21,21,1,True
83,1343,1,22,22,1,61,1,1,61,True
83,1343,1,61,61,1,22,1,1,22,True
83,1343,22,1,1,22,1,61,61,1,True
83,1343,61,1,1,61,1,22,22,1,True
83,1381,1,23,23,1,60,1,1,60,True
83,1381,1,60,60,1,23,1,1,23,True
83,1381,23,1,1,23,1,60,60,1,True
83,1381,60,1,1,60,1,23,23,1,True
83,1417,1,24,24,1,59,1,1,59,True
83,1417,1,59,59,1,24,1,1,24,True
83,1417,24,1,1,24,1,59,59,1,True
83,1417,59,1,1,59,1,24,24,1,True
83,1451,1,25,25,1,58,1,1,58,True
83,1451,1,58,58,1,25,1,1,25,True
83,1451,25,1,1,25,1,58,58,1,True
83,1451,58,1,1,58,1,25,25,1,True
83,1483,1,26,26,1,57,1,1,57,True
83,1483,1,57,57,1,26,1,1,26,True
83,1483,26,1,1,26,1,57,57,1,True
83,1483,57,1,1,57,1,26,26,1,True
83,1513,1,27,27,1,56,1,1,56,True
83,1513,1,56,56,1,27,1,1,27,True
83,1513,27,1,1,27,1,56,56,1,True
83,1513,56,1,1,56,1,27,27,1,True
83,1541,1,28,28,1,55,1,1,55,True
83,1541,1,55,55,1,28,1,1,28,True
83,1541,28,1,1,28,1,55,55,1,True
83,1541,55,1,1,55,1,28,28,1,True
83,1567,1,29,29,1,54,1,1,54,True
83,1567,1,54,54,1,29,1,1,29,True
83,1567,29,1,1,29,1,54,54,1,True
83,1567,54,1,1,54,1,29,29,1,True
83,1591,1,30,30,1,53,1,1,53,True
83,1591,1,53,53,1,30,1,1,30,True
83,1591,30,1,1,30,1,53,53,1,True
83,1591,53,1,1,53,1,30,30,1,True
83,1613,1,31,31,1,52,1,1,52,True
83,1613,1,52,52,1,31,1,1,31,True
83,1613,31,1,1,31,1,52,52,1,True
83,1613,52,1,1,52,1,31,31,1,True
83,1633,1,32,32,1,51,1,1,51,True
83,1633,1,51,51,1,32,1,1,32,True
83,1633,32,1,1,32,1,51,51,1,True
83,1633,51,1,1,51,1,32,32,1,True
83,1651,1,33,33,1,50,1,1,50,True
83,1651,1,50,50,1,33,1,1,33,True
83,1651,33,1,1,33,1,50,50,1,True
83,1651,50,1,1,50,1,33,33,1,True
83,1667,1,34,34,1,49,1,1,49,True
83,1667,1,49,49,1,34,1,1,34,True
83,1667,34,1,1,34,1,49,49,1,True
83,1667,49,1,1,49,1,34,34,1,True
83,1681,1,35,35,1,48,1,1,48,True
83,1681,1,48,48,1,35,1,1,35,True
83,1681,35,1,1,35,1,48,48,1,True
83,1681,48,1,1,48,1,35,35,1,True
83,1693,1,36,36,1,47,1,1,47,True
83,1693,1,47,47,1,36,1,1,36,True
83,1693,36,1,1,36,1,47,47,1,True
83,1693,47,1,1,47,1,36,36,1,True
83,1703,1,37,37,1,46,1,1,46,True
83,1703,1,46,46,1,37,1,1,37,True
83,1703,37,1,1,37,1,46,46,1,True
83,1703,46,1,1,46,1,37,37,1,True
83,1711,1,38,38,1,45,1,1,45,True
83,1711,1,45,45,1,38,1,1,38,True
83,1711,38,1,1,38,1,45,45,1,True
83,1711,45,1,1,45,1,38,38,1,True
83,1717,1,39,39,1,44,1,1,44,True
83,1717,1,44,44,1,39,1,1,39,True
83,1717,39,1,1,39,1,44,44,1,True
83,1717,44,1,1,44,1,39,39,1,True
83,1721,1,40,40,1,43,1,1,43,True
83,1721,1,43,43,1,40,1,1,40,True
83,1721,40,1,1,40,1,43,43,1,True
83,1721,43,1,1,43,1,40,40,1,True
83,1723,1,41,41,1,42,1,1,42,True
83,1723,1,42,42,1,41,1,1,41,True
83,1723,41,1,1,41,1,42,42,1,True
83,1723,42,1,1,42,1,41,41,1,True
84,85,6,7,7,6,7,6,6,7,True
84,85,7,6,6,7,6,7,7,6,True
84,101,2,3,3,2,27,10,10,27,True
84,101,3,2,2,3,10,27,27,10,True
84,101,10,27,27,10,3,2,2,3,True
84,101,27,10,10,27,2,3,3,2,True
84,121,2,3,3,2,39,2,2,39,True
84,121,2,39,39,2,3,2,2,3,True
84,121,3,2,2,3,2,39,39,2,True
84,121,39,2,2,39,2,3,3,2,True
84,169,3,8,8,3,20,3,3,20,True
84,169,3,20,20,3,8,3,3,8,True
84,169,8,3,3,8,3,20,20,3,True
84,169,20,3,3,20,3,8,8,3,True
84,205,3,14,14,3,14,3,3,14,True
84,205,14,3,3,14,3,14,14,3,True
84,293,1,12,12,1,24,5,5,24,True
84,293,5,24,24,5,12,1,1,12,True
84,293,12,1,1,12,5,24,24,5,True
84,293,24,5,5,24,1,12,12,1,True
84,409,2,15,15,2,27,2,2,27,True
84,409,2,27,27,2,15,2,2,15,True
84,409,15,2,2,15,2,27,27,2,True
84,409,27,2,2,27,2,15,15,2,True
84,445,2,21,21,2,21,2,2,21,True
84,445,21,2,2,21,2,21,21,2,True
84,865,1,12,12,1,72,1,1,72,True
84,865,1,72,72,1,12,1,1,12,True
84,865,12,1,1,12,1,72,72,1,True
84,865,72,1,1,72,1,12,12,1,True
84,1189,1,18,18,1,66,1,1,66,True
84,1189,1,66,66,1,18,1,1,18,True
84,1189,18,1,1,18,1,66,66,1,True
84,1189,66,1,1,66,1,18,18,1,True
84,1441,1,24,24,1,60,1,1,60,True
84,1441,1,60,60,1,24,1,1,24,True
84,1441,24,1,1,24,1,60,60,1,True
84,1441,60,1,1,60,1,24,24,1,True
84,1621,1,30,30,1,54,1,1,54,True
84,1621,1,54,54,1,30,1,1,30,True
84,1621,30,1,1,30,1,54,54,1,True
84,1621,54,1,1,54,1,30,30,1,True
84,1765,1,42,42,1,42,1,1,42,True
84,1765,42,1,1,42,1,42,42,1,True
85,86,1,2,2,1,29,28,28,29,True
85,86,2,1,1,2,28,29,29,28,True
85,86,4,5,5,4,10,9,9,10,True
85,86,5,4,4,5,9,10,10,9,True
85,86,9,10,10,9,5,4,4,5,True
85,86,10,9,9,10,4,5,5,4,True
85,86,28,29,29,28,2,1,1,2,True
85,86,29,28,28,29,1,2,2,1,True
85,87,1,3,3,1,22,21,21,22,True
85,87,3,1,1,3,21,22,22,21,True
85,87,21,22,22,21,3,1,1,3,True
85,87,22,21,21,22,1,3,3,1,True
85,89,1,2,2,1,31,27,27,31,True
85,89,1,5,5,1,15,14,14,15,True
85,89,2,1,1,2,27,31,31,27,True
85,89,5,1,1,5,14,15,15,14,True
85,89,14,15,15,14,5,1,1,5,True
85,89,15,14,14,15,1,5,5,1,True
85,89,27,31,31,27,2,1,1,2,True
85,89,31,27,27,31,1,2,2,1,True
85,91,4,7,7,4,9,7,7,9,True
85,91,5,6,6,5,11,5,5,11,True
85,91,5,11,11,5,6,5,5,6,True
85,91,6,5,5,6,5,11,11,5,True
85,91,7,4,4,7,7,9,9,7,True
85,91,7,9,9,7,7,4,4,7,True
85,91,9,7,7,9,4,7,7,4,True
85,91,11,5,5,11,5,6,6,5,True
85,92,1,2,2,1,33,26,26,33,True
85,92,2,1,1,2,26,33,33,26,True
85,92,26,33,33,26,2,1,1,2,True
85,92,33,26,26,33,1,2,2,1,True
85,97,1,13,13,1,7,6,6,7,True
85,97,2,5,5,2,15,11,11,15,True
85,97,3,4,4,3,19,7,7,19,True
85,97,4,3,3,4,7,19,19,7,True
85,97,5,2,2,5,11,15,15,11,True
85,97,5,8,8,5,9,5,5,9,True
85,97,5,9,9,5,8,5,5,8,True
85,97,6,7,7,6,13,1,1,13,True
85,97,7,6,6,7,1,13,13,1,True
85,97,7,19,19,7,4,3,3,4,True
85,97,8,5,5,8,5,9,9,5,True
85,97,9,5,5,9,5,8,8,5,True
85,97,11,15,15,11,5,2,2,5,True
85,97,13,1,1,13,6,7,7,6,True
85,97,15,11,11,15,2,5,5,2,True
85,97,19,7,7,19,3,4,4,3,True
85,98,1,2,2,1,37,24,24,37,True
85,98,2,1,1,2,24,37,37,24,True
85,98,24,37,37,24,2,1,1,2,True
85,98,37,24,24,37,1,2,2,1,True
85,99,3,5,5,3,15,8,8,15,True
85,99,5,3,3,5,8,15,15,8,True
85,99,8,15,15,8,5,3,3,5,True
85,99,15,8,8,15,3,5,5,3,True
85,101,1,2,2,1,39,23,23,39,True
85,101,2,1,1,2,23,39,39,23,True
85,101,23,39,39,23,2,1,1,2,True
85,101,39,23,23,39,1,2,2,1,True
85,103,1,3,3,1,28,19,19,28,True
85,103,3,1,1,3,19,28,28,19,True
85,103,19,28,28,19,3,1,1,3,True
85,103,28,19,19,28,1,3,3,1,True
85,104,1,2,2,1,41,22,22,41,True
85,104,1,20,20,1,5,4,4,5,True
85,104,2,1,1,2,22,41,41,22,True
85,104,3,4,4,3,23,4,4,23,True
85,104,4,3,3,4,4,23,23,4,True
85,104,4,5,5,4,20,1,1,20,True
85,104,4,23,23,4,4,3,3,4,True
85,104,5,4,4,5,1,20,20,1,True
85,104,20,1,1,20,4,5,5,4,True
85,104,22,41,41,22,2,1,1,2,True
85,104,23,4,4,23,3,4,4,3,True
85,104,41,22,22,41,1,2,2,1,True
85,107,1,2,2,1,43,21,21,43,True
85,107,2,1,1,2,21,43,43,21,True
85,107,21,43,43,21,2,1,1,2,True
85,107,43,21,21,43,1,2,2,1,True
85,111,1,3,3,1,31,18,18,31,True
85,111,1,27,27,1,4,3,3,4,True
85,111,3,1,1,3,18,31,31,18,True
85,111,3,4,4,3,27,1,1,27,True
85,111,4,3,3,4,1,27,27,1,True
85,111,18,31,31,18,3,1,1,3,True
85,111,27,1,1,27,3,4,4,3,True
85,111,31,18,18,31,1,3,3,1,True
85,113,1,2,2,1,47,19,19,47,True
85,113,1,5,5,1,20,13,13,20,True
85,113,1,8,8,1,13,9,9,13,True
85,113,2,1,1,2,19,47,47,19,True
85,113,2,9,9,2,11,7,7,11,True
85,113,5,1,1,5,13,20,20,13,True
85,113,7,11,11,7,9,2,2,9,True
85,113,8,1,1,8,9,13,13,9,True
85,113,9,2,2,9,7,11,11,7,True
85,113,9,13,13,9,8,1,1,8,True
85,113,11,7,7,11,2,9,9,2,True
85,113,13,9,9,13,1,8,8,1,True
85,113,13,20,20,13,5,1,1,5,True
85,113,19,47,47,19,2,1,1,2,True
85,113,20,13,13,20,1,5,5,1,True
85,113,47,19,19,47,1,2,2,1,True
85,116,1,2,2,1,49,18,18,49,True
85,116,2,1,1,2,18,49,49,18,True
85,116,18,49,49,18,2,1,1,2,True
85,116,49,18,18,49,1,2,2,1,True
85,118,2,5,5,2,20,9,9,20,True
85,118,5,2,2,5,9,20,20,9,True
85,118,9,20,20,9,5,2,2,5,True
85,118,20,9,9,20,2,5,5,2,True
85,122,1,2,2,1,53,16,16,53,True
85,122,2,1,1,2,16,53,53,16,True
85,122,16,53,53,16,2,1,1,2,True
85,122,53,16,16,53,1,2,2,1,True
85,124,3,16,16,3,7,4,4,7,True
85,124,4,7,7,4,16,3,3,16,True
85,124,7,4,4,7,3,16,16,3,True
85,124,16,3,3,16,4,7,7,4,True
85,127,1,3,3,1,37,16,16,37,True
85,127,3,1,1,3,16,37,37,16,True
85,127,16,37,37,16,3,1,1,3,True
85,127,37,16,16,37,1,3,3,1,True
85,128,1,2,2,1,57,14,14,57,True
85,128,2,1,1,2,14,57,57,14,True
85,128,14,57,57,14,2,1,1,2,True
85,128,57,14,14,57,1,2,2,1,True
85,131,1,2,2,1,59,13,13,59,True
85,131,2,1,1,2,13,59,59,13,True
85,131,2,25,25,2,5,3,3,5,True
85,131,3,5,5,3,25,2,2,25,True
85,131,5,3,3,5,2,25,25,2,True
85,131,13,59,59,13,2,1,1,2,True
85,131,25,2,2,25,3,5,5,3,True
85,131,59,13,13,59,1,2,2,1,True
85,134,1,2,2,1,61,12,12,61,True
85,134,2,1,1,2,12,61,61,12,True
85,134,12,61,61,12,2,1,1,2,True
85,134,61,12,12,61,1,2,2,1,True
85,137,1,2,2,1,63,11,11,63,True
85,137,1,5,5,1,25,12,12,25,True
85,137,2,1,1,2,11,63,63,11,True
85,137,5,1,1,5,12,25,25,12,True
85,137,11,63,63,11,2,1,1,2,True
85,137,12,25,25,12,5,1,1,5,True
85,137,25,12,12,25,1,5,5,1,True
85,137,63,11,11,63,1,2,2,1,True
85,139,2,5,5,2,25,7,7,25,True
85,139,5,2,2,5,7,25,25,7,True
85,139,7,25,25,7,5,2,2,5,True
85,139,25,7,7,25,2,5,5,2,True
85,143,1,2,2,1,67,9,9,67,True
85,143,1,3,3,1,43,14,14,43,True
85,143,2,1,1,2,9,67,67,9,True
85,143,3,1,1,3,14,43,43,14,True
85,143,9,67,67,9,2,1,1,2,True
85,143,14,43,43,14,3,1,1,3,True
85,143,43,14,14,43,1,3,3,1,True
85,143,67,9,9,67,1,2,2,1,True
85,146,1,2,2,1,69,8,8,69,True
85,146,2,1,1,2,8,69,69,8,True
85,146,8,69,69,8,2,1,1,2,True
85,146,69,8,8,69,1,2,2,1,True
85,149,1,2,2,1,71,7,7,71,True
85,149,2,1,1,2,7,71,71,7,True
85,149,7,71,71,7,2,1,1,2,True
85,149,71,7,7,71,1,2,2,1,True
85,151,1,3,3,1,46,13,13,46,True
85,151,3,1,1,3,13,46,46,13,True
85,151,13,46,46,13,3,1,1,3,True
85,151,46,13,13,46,1,3,3,1,True
85,152,1,2,2,1,73,6,6,73,True
85,152,2,1,1,2,6,73,73,6,True
85,152,6,73,73,6,2,1,1,2,True
85,152,73,6,6,73,1,2,2,1,True
85,157,1,10,10,1,15,7,7,15,True
85,157,7,15,15,7,10,1,1,10,True
85,157,10,1,1,10,7,15,15,7,True
85,157,15,7,7,15,1,10,10,1,True
85,158,1,2,2,1,77,4,4,77,True
85,158,2,1,1,2,4,77,77,4,True
85,158,4,77,77,4,2,1,1,2,True
85,158,77,4,4,77,1,2,2,1,True
85,159,1,3,3,1,49,12,12,49,True
85,159,3,1,1,3,12,49,49,12,True
85,159,12,49,49,12,3,1,1,3,True
85,159,49,12,12,49,1,3,3,1,True
85,161,1,2,2,1,79,3,3,79,True
85,161,1,5,5,1,30,11,11,30,True
85,161,2,1,1,2,3,79,79,3,True
85,161,3,79,79,3,2,1,1,2,True
85,161,5,1,1,5,11,30,30,11,True
85,161,11,30,30,11,5,1,1,5,True
85,161,30,11,11,30,1,5,5,1,True
85,161,79,3,3,79,1,2,2,1,True
85,162,1,12,12,1,13,6,6,13,True
85,162,3,10,10,3,15,4,4,15,True
85,162,4,15,15,4,10,3,3,10,True
85,162,6,13,13,6,12,1,1,12,True
85,162,10,3,3,10,4,15,15,4,True
85,162,12,1,1,12,6,13,13,6,True
85,162,13,6,6,13,1,12,12,1,True
85,162,15,4,4,15,3,10,10,3,True
85,163,1,7,7,1,22,9,9,22,True
85,163,7,1,1,7,9,22,22,9,True
85,163,9,22,22,9,7,1,1,7,True
85,163,22,9,9,22,1,7,7,1,True
85,164,1,2,2,1,81,2,2,81,True
85,164,2,1,1,2,2,81,81,2,True
85,164,2,81,81,2,2,1,1,2,True
85,164,81,2,2,81,1,2,2,1,True
85,167,1,2,2,1,83,1,1,83,True
85,167,1,3,3,1,52,11,11,52,True
85,167,1,83,83,1,2,1,1,2,True
85,167,2,1,1,2,1,83,83,1,True
85,167,3,1,1,3,11,52,52,11,True
85,167,11,52,52,11,3,1,1,3,True
85,167,52,11,11,52,1,3,3,1,True
85,167,83,1,1,83,1,2,2,1,True
85,176,1,8,8,1,21,8,8,21,True
85,176,8,1,1,8,8,21,21,8,True
85,176,8,21,21,8,8,1,1,8,True
85,176,21,8,8,21,1,8,8,1,True
85,181,2,5,5,2,35,3,3,35,True
85,181,3,35,35,3,5,2,2,5,True
85,181,5,2,2,5,3,35,35,3,True
85,181,35,3,3,35,2,5,5,2,True
85,183,1,3,3,1,58,9,9,58,True
85,183,3,1,1,3,9,58,58,9,True
85,183,9,58,58,9,3,1,1,3,True
85,183,58,9,9,58,1,3,3,1,True
85,191,1,3,3,1,61,8,8,61,True
85,191,3,1,1,3,8,61,61,8,True
85,191,8,61,61,8,3,1,1,3,True
85,191,61,8,8,61,1,3,3,1,True
85,199,1,3,3,1,64,7,7,64,True
85,199,3,1,1,3,7,64,64,7,True
85,199,7,64,64,7,3,1,1,3,True
85,199,64,7,7,64,1,3,3,1,True
85,202,1,40,40,1,5,2,2,5,True
85,202,2,5,5,2,40,1,1,40,True
85,202,5,2,2,5,1,40,40,1,True
85,202,40,1,1,40,2,5,5,2,True
85,207,1,3,3,1,67,6,6,67,True
85,207,3,1,1,3,6,67,67,6,True
85,207,6,67,67,6,3,1,1,3,True
85,207,67,6,6,67,1,3,3,1,True
85,209,1,5,5,1,40,9,9,40,True
85,209,5,1,1,5,9,40,40,9,True
85,209,9,40,40,9,5,1,1,5,True
85,209,40,9,9,40,1,5,5,1,True
85,211,1,7,7,1,29,8,8,29,True
85,211,7,1,1,7,8,29,29,8,True
85,211,8,29,29,8,7,1,1,7,True
85,211,29,8,8,29,1,7,7,1,True
85,223,1,3,3,1,73,4,4,73,True
85,223,3,1,1,3,4,73,73,4,True
85,223,4,73,73,4,3,1,1,3,True
85,223,73,4,4,73,1,3,3,1,True
85,231,1,3,3,1,76,3,3,76,True
85,231,3,1,1,3,3,76,76,3,True
85,231,3,76,76,3,3,1,1,3,True
85,231,76,3,3,76,1,3,3,1,True
85,233,1,5,5,1,45,8,8,45,True
85,233,5,1,1,5,8,45,45,8,True
85,233,8,45,45,8,5,1,1,5,True
85,233,45,8,8,45,1,5,5,1,True
85,237,2,21,21,2,11,3,3,11,True
85,237,3,11,11,3,21,2,2,21,True
85,237,11,3,3,11,2,21,21,2,True
85,237,21,2,2,21,3,11,11,3,True
85,239,1,3,3,1,79,2,2,79,True
85,239,1,8,8,1,29,7,7,29,True
85,239,2,79,79,2,3,1,1,3,True
85,239,3,1,1,3,2,79,79,2,True
85,239,7,29,29,7,8,1,1,8,True
85,239,8,1,1,8,7,29,29,7,True
85,239,29,7,7,29,1,8,8,1,True
85,239,79,2,2,79,1,3,3,1,True
85,247,1,3,3,1,82,1,1,82,True
85,247,1,82,82,1,3,1,1,3,True
85,247,3,1,1,3,1,82,82,1,True
85,247,82,1,1,82,1,3,3,1,True
85,253,1,25,25,1,10,3,3,10,True
85,253,3,10,10,3,25,1,1,25,True
85,253,10,3,3,10,1,25,25,1,True
85,253,25,1,1,25,3,10,10,3,True
85,256,1,10,10,1,25,6,6,25,True
85,256,6,25,25,6,10,1,1,10,True
85,256,10,1,1,10,6,25,25,6,True
85,256,25,6,6,25,1,10,10,1,True
85,257,1,5,5,1,50,7,7,50,True
85,257,5,1,1,5,7,50,50,7,True
85,257,7,50,50,7,5,1,1,5,True
85,257,50,7,7,50,1,5,5,1,True
85,259,1,7,7,1,36,7,7,36,True
85,259,7,1,1,7,7,36,36,7,True
85,259,7,36,36,7,7,1,1,7,True
85,259,36,7,7,36,1,7,7,1,True
85,267,2,9,9,2,29,3,3,29,True
85,267,3,29,29,3,9,2,2,9,True
85,267,9,2,2,9,3,29,29,3,True
